49538|georgraphic information systems (gis) support
49539|technical assistance support
49540|2012 and linux.  experience installing and utilizing vmware player.
49541|assemble
49542|disassemble pcs
49543|configure and trouble shoot to customer specifications.
49544|software: microsoft word
49545|and project.
49546|\ also experience with jpas
49547|dcis
49548|raptor
49549|and sql.
49550|technical support:
49551|and network connectivity.  configure dns
49552|directory
49553|and cisco routers and switches.
49554|communication: excellent written and
49555|verbal communication skills.
49556|unix shell script
49557|information systems specialist
49558|comptia security + certified (2013)
49559|new technology researcher innovator
49560|and 24
49561|7 by365 maintenance
49562|or conduct computer diagnostics
49563|or provide technical assistance and support 
49564|refer
49565|major hardware or software problems or defective products to vendors or technicians
49566|for service 
49567|confer with staff
49568|users
49569|and management to establish requirements
49570|for new systems or modifications
49571|teambuilding and supervision
49572|adobe livecycle designer
49573|warehouse and logistics coordinator
49574|cable technician
49575|recertified comptia  a+
49576|comptia  security+
49577|worked onboard ships and military installations assisting with computers.
49578|electro-mechanical repair
49579|inactive security clearance dla
49580|retention strategies
49581|non profit management
49582|non profit board engagement
49583|information technology trouble shooter
49584|information technology trainer
49585|strategy and policy developer
49586|force planning
49587|admin windows servers
49588|os enterprise server
49589|unix programming
49590|alpha servers
49591|oracle database hp proliant.
49592|setup and maintenance of cisco catalyst routers and sonicwall router equipment.
49593|certify cat 5 and 6 lan cables and fiber
49594|single and multi mode.
49595|commercial vehicle operator
49596|building custodian
49597|architectural drawings
49598|venipucture
49599|ekg's. immunization technician
49600|occupational health tech
49601|information technology training
49602|70 words per minute
49603|microsoft office specialist 2013
49604|mgt 5012 21st century mgt practices
49605|hrm 5300 career development
49606|ism 5014 enterprise information systems
49607|hrm 5355 strategic human resource mgt
49608|hrm 5375 employee health reward sys
49609|hrm 5260 employee relations
49610|cisco 2600 router
49611|3550
49612|3560
49613|3750 switch configurations
49614|8 deployment and migrations
49615|network printing
49616|software deployments
49617|enterprise desktop support
49618|microsoft office suite; windows os
49619|general clerical
49620|client service experience
49621|handles uncertainty well
49622|operational enhancements
49623|web development - html
49624|software maintenance and repair.
49625|outside plant
49626|volunteer coordinating
49627|volunteer engagement
49628|global command & control systems operator - maritime (gccs-m)
49629|mine warfare & environmental decision aids library 10 (medal)
49630|theater battle management core system (tbmcs)
49631|qualified typist
49632|basic windows server 2008
49633|mta certification security fundamentals
49634|windows configuration
49635|mta certification network fundamentals
49636|computer system forensics
49637|voom forensics hardware
49638|cisco basic routing & switching
49639|lantern
49640|oracle reports
49641|iron mountain connect
49642|zasio enterprises records management system
49643|quarterly reporting
49644|e-discovery
49645|work scheduling
49646|staffing and job matching
49647|fleet maintenance
49648|emergency management training
49649|extensive sales skills
49650|electrical mechanical euipment repair
49651|clerks
49652|recreation
49653|security account manager
49654|large scale system integration
49655|ctec registered tax preparer (crtp) with current bond and ptin
49656|break fix
49657|i have minimul time welding looking to get certified in tig
49658|arch welding.
49659|wiring diagram
49660|hardware certified
49661|mobile electronics installer
49662|mechanical work
49663|experience working on-call
49664|experience working various shifts
49665|propeller systems
49666|adjudication and suitability
49667|lenovo
49668|speaking  talking to others to convey information effectively. see more occupations
49669|related to this skill.
49670|interrupting at inappropriate times. see more occupations related to this skill.
49671|ground logistics
49672|protecting property
49673|enforcing regulations
49674|maintaining order
49675|documenting incidents
49676|trained and worked on escalation of force
49677|revenue recognition
49678|profitability
49679|big 4
49680|sec filings
49681|able to keep track of people
49682|group performance in order to make improvements
49683|communicating with others
49684|problem solving; able to mitice problems and identifying solutions to solving them
49685|able to employ decision making skills to think about pros and cons as well as options
49686|and picking the best ones
